rel_path,folder,filename,ext,size_bytes,size_kb,size_mb
images\._topaneu_center1_mr_939_0000.nii.gz,images,._topaneu_center1_mr_939_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center1_mr_940_0000.nii.gz,images,._topaneu_center1_mr_940_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center1_mr_942_0000.nii.gz,images,._topaneu_center1_mr_942_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center1_mr_944_0000.nii.gz,images,._topaneu_center1_mr_944_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center1_mr_959_0000.nii.gz,images,._topaneu_center1_mr_959_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center1_mr_961_0000.nii.gz,images,._topaneu_center1_mr_961_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center1_mr_975_0000.nii.gz,images,._topaneu_center1_mr_975_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center1_mr_981_0000.nii.gz,images,._topaneu_center1_mr_981_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center1_mr_991_0000.nii.gz,images,._topaneu_center1_mr_991_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center2_ct_105_0000.nii.gz,images,._topaneu_center2_ct_105_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center2_ct_107_0000.nii.gz,images,._topaneu_center2_ct_107_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center2_ct_108_0000.nii.gz,images,._topaneu_center2_ct_108_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center2_ct_109_0000.nii.gz,images,._topaneu_center2_ct_109_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center2_ct_112_0000.nii.gz,images,._topaneu_center2_ct_112_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center2_ct_113_0000.nii.gz,images,._topaneu_center2_ct_113_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center2_ct_118_0000.nii.gz,images,._topaneu_center2_ct_118_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center2_ct_119_0000.nii.gz,images,._topaneu_center2_ct_119_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center2_ct_120_0000.nii.gz,images,._topaneu_center2_ct_120_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center2_ct_125_0000.nii.gz,images,._topaneu_center2_ct_125_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center2_ct_126_0000.nii.gz,images,._topaneu_center2_ct_126_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center2_ct_127_0000.nii.gz,images,._topaneu_center2_ct_127_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center2_ct_128_0000.nii.gz,images,._topaneu_center2_ct_128_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center2_ct_130_0000.nii.gz,images,._topaneu_center2_ct_130_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center2_ct_134_0000.nii.gz,images,._topaneu_center2_ct_134_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center2_ct_137_0000.nii.gz,images,._topaneu_center2_ct_137_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center2_ct_138_0000.nii.gz,images,._topaneu_center2_ct_138_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center2_ct_141_0000.nii.gz,images,._topaneu_center2_ct_141_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center2_ct_142_0000.nii.gz,images,._topaneu_center2_ct_142_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center2_ct_144_0000.nii.gz,images,._topaneu_center2_ct_144_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center2_ct_147_0000.nii.gz,images,._topaneu_center2_ct_147_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center2_ct_150_0000.nii.gz,images,._topaneu_center2_ct_150_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center2_ct_154_0000.nii.gz,images,._topaneu_center2_ct_154_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center2_ct_156_0000.nii.gz,images,._topaneu_center2_ct_156_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center2_ct_160_0000.nii.gz,images,._topaneu_center2_ct_160_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center2_ct_161_0000.nii.gz,images,._topaneu_center2_ct_161_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center2_ct_162_0000.nii.gz,images,._topaneu_center2_ct_162_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center2_ct_163_0000.nii.gz,images,._topaneu_center2_ct_163_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center2_ct_164_0000.nii.gz,images,._topaneu_center2_ct_164_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center2_ct_165_0000.nii.gz,images,._topaneu_center2_ct_165_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center2_ct_166_0000.nii.gz,images,._topaneu_center2_ct_166_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center2_ct_167_0000.nii.gz,images,._topaneu_center2_ct_167_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center2_ct_169_0000.nii.gz,images,._topaneu_center2_ct_169_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center2_ct_170_0000.nii.gz,images,._topaneu_center2_ct_170_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center2_ct_171_0000.nii.gz,images,._topaneu_center2_ct_171_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center2_ct_172_0000.nii.gz,images,._topaneu_center2_ct_172_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center2_ct_173_0000.nii.gz,images,._topaneu_center2_ct_173_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center2_ct_174_0000.nii.gz,images,._topaneu_center2_ct_174_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center2_ct_175_0000.nii.gz,images,._topaneu_center2_ct_175_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center2_ct_184_0000.nii.gz,images,._topaneu_center2_ct_184_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center2_ct_189_0000.nii.gz,images,._topaneu_center2_ct_189_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center2_ct_190_0000.nii.gz,images,._topaneu_center2_ct_190_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center2_ct_191_0000.nii.gz,images,._topaneu_center2_ct_191_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center2_ct_192_0000.nii.gz,images,._topaneu_center2_ct_192_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center2_ct_193_0000.nii.gz,images,._topaneu_center2_ct_193_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center2_ct_196_0000.nii.gz,images,._topaneu_center2_ct_196_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center2_ct_197_0000.nii.gz,images,._topaneu_center2_ct_197_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center2_mr_002_0000.nii.gz,images,._topaneu_center2_mr_002_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center2_mr_004_0000.nii.gz,images,._topaneu_center2_mr_004_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center2_mr_007_0000.nii.gz,images,._topaneu_center2_mr_007_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center2_mr_010_0000.nii.gz,images,._topaneu_center2_mr_010_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center2_mr_011_0000.nii.gz,images,._topaneu_center2_mr_011_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center2_mr_012_0000.nii.gz,images,._topaneu_center2_mr_012_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center2_mr_016_0000.nii.gz,images,._topaneu_center2_mr_016_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center2_mr_017_0000.nii.gz,images,._topaneu_center2_mr_017_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center2_mr_018_0000.nii.gz,images,._topaneu_center2_mr_018_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center2_mr_019_0000.nii.gz,images,._topaneu_center2_mr_019_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center2_mr_020_0000.nii.gz,images,._topaneu_center2_mr_020_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center2_mr_025_0000.nii.gz,images,._topaneu_center2_mr_025_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center2_mr_028_0000.nii.gz,images,._topaneu_center2_mr_028_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center2_mr_029_0000.nii.gz,images,._topaneu_center2_mr_029_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center2_mr_031_0000.nii.gz,images,._topaneu_center2_mr_031_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center2_mr_032_0000.nii.gz,images,._topaneu_center2_mr_032_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center2_mr_034_0000.nii.gz,images,._topaneu_center2_mr_034_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center2_mr_035_0000.nii.gz,images,._topaneu_center2_mr_035_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center2_mr_038_0000.nii.gz,images,._topaneu_center2_mr_038_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center2_mr_042_0000.nii.gz,images,._topaneu_center2_mr_042_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center2_mr_044_0000.nii.gz,images,._topaneu_center2_mr_044_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center2_mr_047_0000.nii.gz,images,._topaneu_center2_mr_047_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center2_mr_048_0000.nii.gz,images,._topaneu_center2_mr_048_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center2_mr_049_0000.nii.gz,images,._topaneu_center2_mr_049_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center2_mr_050_0000.nii.gz,images,._topaneu_center2_mr_050_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center2_mr_051_0000.nii.gz,images,._topaneu_center2_mr_051_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center2_mr_054_0000.nii.gz,images,._topaneu_center2_mr_054_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center2_mr_055_0000.nii.gz,images,._topaneu_center2_mr_055_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center2_mr_056_0000.nii.gz,images,._topaneu_center2_mr_056_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center2_mr_057_0000.nii.gz,images,._topaneu_center2_mr_057_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center2_mr_058_0000.nii.gz,images,._topaneu_center2_mr_058_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center2_mr_069_0000.nii.gz,images,._topaneu_center2_mr_069_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center2_mr_074_0000.nii.gz,images,._topaneu_center2_mr_074_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center2_mr_077_0000.nii.gz,images,._topaneu_center2_mr_077_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center2_mr_078_0000.nii.gz,images,._topaneu_center2_mr_078_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center2_mr_079_0000.nii.gz,images,._topaneu_center2_mr_079_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center2_mr_080_0000.nii.gz,images,._topaneu_center2_mr_080_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center2_mr_083_0000.nii.gz,images,._topaneu_center2_mr_083_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center2_mr_085_0000.nii.gz,images,._topaneu_center2_mr_085_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center2_mr_086_0000.nii.gz,images,._topaneu_center2_mr_086_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center4_ct_002_0000.nii.gz,images,._topaneu_center4_ct_002_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center4_ct_005_0000.nii.gz,images,._topaneu_center4_ct_005_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center4_ct_008_1_0000.nii.gz,images,._topaneu_center4_ct_008_1_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center4_ct_008_2_0000.nii.gz,images,._topaneu_center4_ct_008_2_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center4_ct_009_0000.nii.gz,images,._topaneu_center4_ct_009_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center4_ct_012_0000.nii.gz,images,._topaneu_center4_ct_012_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center4_ct_019_0000.nii.gz,images,._topaneu_center4_ct_019_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center4_ct_020_1_0000.nii.gz,images,._topaneu_center4_ct_020_1_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center4_ct_020_2_0000.nii.gz,images,._topaneu_center4_ct_020_2_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center4_ct_020_3_0000.nii.gz,images,._topaneu_center4_ct_020_3_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center4_ct_023_0000.nii.gz,images,._topaneu_center4_ct_023_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center4_ct_025_1_0000.nii.gz,images,._topaneu_center4_ct_025_1_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center4_ct_025_2_0000.nii.gz,images,._topaneu_center4_ct_025_2_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center4_ct_030_0000.nii.gz,images,._topaneu_center4_ct_030_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center4_ct_034_1_0000.nii.gz,images,._topaneu_center4_ct_034_1_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center4_ct_034_2_0000.nii.gz,images,._topaneu_center4_ct_034_2_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center4_ct_037_0000.nii.gz,images,._topaneu_center4_ct_037_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center4_ct_041_0000.nii.gz,images,._topaneu_center4_ct_041_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center4_ct_042_2_0000.nii.gz,images,._topaneu_center4_ct_042_2_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center4_ct_045_0000.nii.gz,images,._topaneu_center4_ct_045_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center4_ct_047_0000.nii.gz,images,._topaneu_center4_ct_047_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center4_ct_048_0000.nii.gz,images,._topaneu_center4_ct_048_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center4_ct_051_1_0000.nii.gz,images,._topaneu_center4_ct_051_1_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center4_ct_051_2_0000.nii.gz,images,._topaneu_center4_ct_051_2_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center4_ct_055_0000.nii.gz,images,._topaneu_center4_ct_055_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center4_ct_057_0000.nii.gz,images,._topaneu_center4_ct_057_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center4_ct_059_0000.nii.gz,images,._topaneu_center4_ct_059_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center4_ct_060_0000.nii.gz,images,._topaneu_center4_ct_060_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center4_ct_062_1_0000.nii.gz,images,._topaneu_center4_ct_062_1_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center4_ct_062_2_0000.nii.gz,images,._topaneu_center4_ct_062_2_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center4_ct_063_0000.nii.gz,images,._topaneu_center4_ct_063_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center4_ct_064_0000.nii.gz,images,._topaneu_center4_ct_064_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center4_ct_065_0000.nii.gz,images,._topaneu_center4_ct_065_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center4_ct_067_0000.nii.gz,images,._topaneu_center4_ct_067_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center4_ct_070_0000.nii.gz,images,._topaneu_center4_ct_070_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center4_ct_072_0000.nii.gz,images,._topaneu_center4_ct_072_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center4_ct_074_0000.nii.gz,images,._topaneu_center4_ct_074_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center4_ct_083_0000.nii.gz,images,._topaneu_center4_ct_083_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center4_ct_087_0000.nii.gz,images,._topaneu_center4_ct_087_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center4_ct_093_0000.nii.gz,images,._topaneu_center4_ct_093_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center4_ct_094_0000.nii.gz,images,._topaneu_center4_ct_094_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center4_ct_097_0000.nii.gz,images,._topaneu_center4_ct_097_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center4_ct_101_0000.nii.gz,images,._topaneu_center4_ct_101_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center4_ct_102_0000.nii.gz,images,._topaneu_center4_ct_102_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center4_ct_103_0000.nii.gz,images,._topaneu_center4_ct_103_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center4_ct_104_0000.nii.gz,images,._topaneu_center4_ct_104_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center4_ct_105_0000.nii.gz,images,._topaneu_center4_ct_105_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center4_ct_106_0000.nii.gz,images,._topaneu_center4_ct_106_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center4_ct_107_0000.nii.gz,images,._topaneu_center4_ct_107_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center4_ct_108_0000.nii.gz,images,._topaneu_center4_ct_108_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center4_ct_115_0000.nii.gz,images,._topaneu_center4_ct_115_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center4_ct_116_0000.nii.gz,images,._topaneu_center4_ct_116_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center4_ct_119_0000.nii.gz,images,._topaneu_center4_ct_119_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center4_ct_122_0000.nii.gz,images,._topaneu_center4_ct_122_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center4_ct_127_0000.nii.gz,images,._topaneu_center4_ct_127_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center4_ct_129_0000.nii.gz,images,._topaneu_center4_ct_129_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center4_ct_134_0000.nii.gz,images,._topaneu_center4_ct_134_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center4_ct_140_0000.nii.gz,images,._topaneu_center4_ct_140_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center4_ct_193_0000.nii.gz,images,._topaneu_center4_ct_193_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center4_ct_200_0000.nii.gz,images,._topaneu_center4_ct_200_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center4_ct_201_0000.nii.gz,images,._topaneu_center4_ct_201_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center5_mr_007_0000.nii.gz,images,._topaneu_center5_mr_007_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center5_mr_009_0000.nii.gz,images,._topaneu_center5_mr_009_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center5_mr_010_0000.nii.gz,images,._topaneu_center5_mr_010_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center5_mr_011_0000.nii.gz,images,._topaneu_center5_mr_011_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center5_mr_015_0000.nii.gz,images,._topaneu_center5_mr_015_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center5_mr_016_0000.nii.gz,images,._topaneu_center5_mr_016_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center5_mr_021_0000.nii.gz,images,._topaneu_center5_mr_021_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center5_mr_022_0000.nii.gz,images,._topaneu_center5_mr_022_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center5_mr_023_0000.nii.gz,images,._topaneu_center5_mr_023_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center5_mr_024_0000.nii.gz,images,._topaneu_center5_mr_024_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center5_mr_025_0000.nii.gz,images,._topaneu_center5_mr_025_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center5_mr_027_0000.nii.gz,images,._topaneu_center5_mr_027_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center5_mr_028_0000.nii.gz,images,._topaneu_center5_mr_028_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center5_mr_029_0000.nii.gz,images,._topaneu_center5_mr_029_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center5_mr_030_0000.nii.gz,images,._topaneu_center5_mr_030_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center5_mr_031_0000.nii.gz,images,._topaneu_center5_mr_031_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center5_mr_032_0000.nii.gz,images,._topaneu_center5_mr_032_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center5_mr_033_0000.nii.gz,images,._topaneu_center5_mr_033_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center5_mr_034_0000.nii.gz,images,._topaneu_center5_mr_034_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center5_mr_036_0000.nii.gz,images,._topaneu_center5_mr_036_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center5_mr_037_0000.nii.gz,images,._topaneu_center5_mr_037_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center5_mr_038_0000.nii.gz,images,._topaneu_center5_mr_038_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center5_mr_039_0000.nii.gz,images,._topaneu_center5_mr_039_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center5_mr_041_0000.nii.gz,images,._topaneu_center5_mr_041_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center5_mr_052_0000.nii.gz,images,._topaneu_center5_mr_052_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center5_mr_061_0000.nii.gz,images,._topaneu_center5_mr_061_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center5_mr_063_0000.nii.gz,images,._topaneu_center5_mr_063_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center5_mr_068_0000.nii.gz,images,._topaneu_center5_mr_068_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center5_mr_074_0000.nii.gz,images,._topaneu_center5_mr_074_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center5_mr_079_0000.nii.gz,images,._topaneu_center5_mr_079_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center5_mr_081_0000.nii.gz,images,._topaneu_center5_mr_081_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center5_mr_082_0000.nii.gz,images,._topaneu_center5_mr_082_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center5_mr_451_0000.nii.gz,images,._topaneu_center5_mr_451_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center5_mr_452_0000.nii.gz,images,._topaneu_center5_mr_452_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center5_mr_453_0000.nii.gz,images,._topaneu_center5_mr_453_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center5_mr_454_0000.nii.gz,images,._topaneu_center5_mr_454_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center5_mr_455_0000.nii.gz,images,._topaneu_center5_mr_455_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center5_mr_457_0000.nii.gz,images,._topaneu_center5_mr_457_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center5_mr_458_0000.nii.gz,images,._topaneu_center5_mr_458_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center5_mr_459_0000.nii.gz,images,._topaneu_center5_mr_459_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center5_mr_460_0000.nii.gz,images,._topaneu_center5_mr_460_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center5_mr_461_0000.nii.gz,images,._topaneu_center5_mr_461_0000.nii.gz,.nii.gz,4096,4.0,0.0039
images\._topaneu_center5_mr_462_0000.nii.gz,images,._topaneu_center5_mr_462_0000.nii.gz,.nii.gz,4096,4.0,0.0039
